Minute,Timestamp,Best_Objective,Best_Run,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status
7,2025-09-30 21:24:50,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:01,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:11,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:20,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:31,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:41,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:25:51,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:01,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:12,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:21,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:32,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:42,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:26:52,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:27:02,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:27:13,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:27:22,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
10.0,2025-09-30 21:27:32,-1.915208,1,2,-1.915208,STOPPED,1,-1.915208,STOPPED,2,-1.915208,STOPPED,3,-1.915208,RUNNING,2,-1.915208,RUNNING
